student_id,attendance_pct,internal_marks_avg,prev_semester_pct,cgpa,backlogs,assignment_submission_rate,lms_login_freq_per_week,library_visits_per_month,extracurricular_participation,family_income_monthly,first_generation_learner,distance_from_college_km,scholarship_status,fee_due,fee_delay_days,gender,category,hostel_or_dayscholar,dropout
STU1643,55.5,48.3,84.2,8.42,1,96.5,7,2,1,23547.0,1,5.4,1,0,0,Male,SC,Day Scholar,0
STU1644,74.3,40.4,72.2,7.22,1,69.1,8,3,0,7785.0,0,30.3,0,0,0,Female,General,Hostel,0
STU1645,73.9,45.9,87.9,8.79,3,82.7,6,5,0,7248.0,1,8.2,1,0,0,Female,OBC,Day Scholar,0
STU1646,37.5,53.3,39.7,3.97,0,57.2,5,3,0,9496.0,1,6.6,0,0,0,Male,SC,Day Scholar,0
STU1647,77.2,34.7,61.4,6.14,1,66.1,8,4,0,28228.0,0,0.6,0,0,0,Female,OBC,Day Scholar,0
STU1648,74.5,60.3,36.1,3.61,3,50.3,9,3,0,5437.0,1,11.0,1,0,0,Female,OBC,Day Scholar,1
STU1649,88.4,76.2,58.3,5.83,0,100.0,3,3,0,29669.0,1,11.1,0,0,0,Female,General,Hostel,0
STU1650,100.0,43.7,58.0,5.8,1,100.0,5,4,0,22816.0,1,10.5,0,0,0,Male,General,Hostel,0
STU1651,94.9,87.3,72.0,7.2,0,86.9,2,5,0,15452.0,1,26.2,0,0,0,Male,SC,Hostel,0
STU1652,74.0,69.2,62.7,6.27,1,100.0,6,6,0,7418.0,0,17.3,0,0,0,Male,SC,Day Scholar,0
STU1653,61.4,78.6,72.0,7.2,1,90.4,9,5,0,11183.0,0,24.2,0,0,0,Male,SC,Day Scholar,0
STU1654,100.0,48.2,73.3,7.33,4,71.6,5,4,0,28829.0,1,0.7,0,0,0,Male,General,Hostel,1
STU1655,78.9,75.4,96.5,9.65,1,82.5,7,5,1,38332.0,0,4.6,0,0,0,Male,SC,Hostel,0
STU1656,78.2,40.3,57.0,5.7,0,100.0,7,3,0,9713.0,1,4.6,0,0,0,Female,General,Day Scholar,0
STU1657,77.6,76.0,46.9,4.69,1,57.4,3,6,0,35779.0,1,12.8,1,0,0,Female,General,Day Scholar,0
STU1658,81.0,63.1,65.9,6.59,1,51.5,5,1,0,27215.0,0,7.1,0,1,61,Male,OBC,Day Scholar,0
STU1659,75.8,70.0,49.2,4.92,1,83.1,5,2,1,17960.0,0,18.0,0,0,0,Male,OBC,Day Scholar,1
STU1660,69.4,38.8,85.7,8.57,0,63.3,4,4,0,11583.0,0,5.8,1,0,0,Male,General,Day Scholar,0
STU1661,69.8,43.9,57.5,5.75,0,29.8,5,5,0,12723.0,1,3.0,1,1,61,Male,General,Hostel,1
STU1662,77.5,70.8,53.0,5.3,0,50.1,4,3,1,53839.0,0,4.1,0,0,0,Female,OBC,Day Scholar,0
STU1663,69.8,42.9,54.5,5.45,0,68.8,8,4,0,20072.0,0,2.4,0,0,0,Male,General,Day Scholar,0
STU1664,67.3,68.3,73.5,7.35,1,76.0,7,2,0,40051.0,1,2.6,0,0,0,Female,General,Day Scholar,0
STU1665,79.6,35.4,59.5,5.95,1,76.6,6,4,1,20846.0,0,2.9,0,0,0,Male,OBC,Hostel,0
STU1666,74.2,75.3,51.7,5.17,2,100.0,7,5,0,13744.0,1,0.2,1,0,0,Female,General,Day Scholar,0
STU1667,100.0,37.8,88.6,8.86,1,70.8,10,6,0,25603.0,0,15.1,0,0,0,Female,OBC,Day Scholar,0
STU1668,38.2,69.9,48.3,4.83,1,80.6,4,4,0,65821.0,0,6.1,1,0,0,Male,EWS,Day Scholar,1
STU1669,94.4,71.3,62.6,6.26,2,42.5,9,7,0,12253.0,0,0.3,0,0,0,Male,General,Day Scholar,0
STU1670,96.7,47.5,72.4,7.24,1,74.4,9,4,0,31205.0,0,5.5,0,0,0,Female,EWS,Day Scholar,0
STU1671,46.9,70.5,35.9,3.59,2,81.7,9,2,0,20218.0,0,28.3,0,1,39,Male,General,Day Scholar,1
STU1672,72.9,64.7,69.7,6.97,0,47.5,3,1,0,7557.0,0,8.6,0,0,0,Male,General,Day Scholar,0
STU1673,72.4,50.3,45.1,4.51,2,56.3,3,2,0,7457.0,1,51.9,0,0,0,Male,SC,Day Scholar,0
STU1674,56.9,41.8,75.2,7.52,0,84.8,8,2,1,13750.0,1,9.3,0,0,0,Male,SC,Day Scholar,0
STU1675,66.3,24.7,46.6,4.66,2,64.1,6,2,1,22214.0,0,39.5,0,0,0,Male,OBC,Day Scholar,0
STU1676,61.3,66.3,73.1,7.31,1,72.9,9,2,0,30547.0,0,2.7,0,0,0,Male,General,Day Scholar,1
STU1677,100.0,31.8,79.7,7.97,1,85.8,2,3,0,7027.0,0,4.1,0,0,0,Female,SC,Hostel,0
STU1678,92.0,61.7,75.8,7.58,3,100.0,6,6,0,26679.0,0,14.4,0,1,54,Male,EWS,Hostel,0
STU1679,97.1,55.3,66.0,6.6,0,70.6,2,2,0,16797.0,0,52.0,0,0,0,Male,EWS,Day Scholar,0
STU1680,88.8,72.2,58.3,5.83,1,100.0,9,9,1,18070.0,1,20.9,0,0,0,Male,OBC,Day Scholar,0
STU1681,61.1,54.6,52.8,5.28,2,35.8,6,3,1,25672.0,0,9.7,1,0,0,Male,SC,Hostel,0
STU1682,70.1,54.1,85.5,8.55,0,78.0,1,3,0,51414.0,0,1.1,1,0,0,Female,SC,Hostel,0
STU1683,85.3,73.2,50.8,5.08,0,68.3,3,5,0,21638.0,1,5.4,1,1,52,Female,SC,Day Scholar,0
STU1684,59.7,66.0,45.4,4.54,3,64.4,4,2,1,7990.0,1,1.1,1,1,41,Female,EWS,Day Scholar,1
STU1685,88.7,65.7,72.6,7.26,1,88.2,4,8,1,16119.0,1,4.5,0,1,45,Male,SC,Day Scholar,0
STU1686,74.4,68.4,49.3,4.93,0,70.7,6,6,0,30070.0,0,3.6,0,0,0,Male,OBC,Hostel,1
STU1687,72.4,32.4,46.8,4.68,1,34.5,8,3,0,30670.0,0,5.9,0,0,0,Male,General,Hostel,0
STU1688,88.7,73.6,38.9,3.89,0,43.2,5,2,0,26890.0,0,21.8,0,0,0,Male,OBC,Hostel,0
STU1689,84.7,71.0,54.3,5.43,2,89.4,11,2,1,13280.0,0,2.0,0,1,54,Male,ST,Day Scholar,0
STU1690,72.6,41.7,60.7,6.07,1,42.3,9,4,0,7937.0,0,4.4,0,0,0,Female,General,Day Scholar,0
STU1691,95.4,55.6,65.9,6.59,4,90.0,5,11,1,25686.0,1,3.6,0,0,0,Male,General,Day Scholar,0
STU1692,61.8,59.3,77.2,7.72,1,77.5,4,4,0,8703.0,1,4.2,0,1,53,Male,General,Day Scholar,0
STU1693,87.2,57.6,70.4,7.04,1,71.6,3,6,1,27332.0,0,5.4,0,0,0,Female,EWS,Day Scholar,0
STU1694,86.9,66.0,58.9,5.89,1,73.4,12,1,0,27336.0,0,3.4,1,1,46,Female,SC,Hostel,0
STU1695,73.4,85.8,58.8,5.88,2,85.3,5,5,0,13621.0,1,34.3,0,0,0,Male,General,Hostel,1
STU1696,82.9,79.5,70.2,7.02,1,51.5,12,5,0,16857.0,0,6.5,1,1,41,Male,General,Day Scholar,0
STU1697,59.2,36.4,82.4,8.24,0,75.8,4,5,0,20317.0,1,1.5,0,0,0,Female,OBC,Day Scholar,0
STU1698,91.9,71.2,64.0,6.4,2,52.2,5,2,0,12470.0,1,7.6,0,0,0,Male,OBC,Day Scholar,0
STU1699,75.2,83.9,54.5,5.45,1,78.3,3,5,0,7871.0,1,2.4,0,0,0,Female,General,Hostel,0
STU1700,70.2,67.0,46.1,4.61,0,87.9,3,5,0,17614.0,1,2.9,0,1,36,Male,EWS,Day Scholar,0
STU1701,93.7,79.6,38.9,3.89,2,78.3,5,5,0,18751.0,0,4.0,1,0,0,Male,OBC,Day Scholar,0
STU1702,67.4,96.2,72.7,7.27,1,87.2,3,4,0,40808.0,1,1.6,0,0,0,Male,OBC,Day Scholar,0
STU1703,56.9,78.4,71.2,7.12,1,61.0,8,4,0,11280.0,0,15.3,0,0,0,Male,ST,Hostel,0
STU1704,54.7,64.5,71.2,7.12,0,73.8,6,4,0,34238.0,0,18.8,0,0,0,Female,General,Hostel,1
STU1705,87.1,78.8,59.9,5.99,0,70.2,4,4,0,9061.0,0,6.0,1,0,0,Female,OBC,Hostel,0
STU1706,58.8,62.6,84.5,8.45,1,68.9,2,2,0,8048.0,0,14.0,1,0,0,Female,OBC,Day Scholar,0
STU1707,100.0,60.4,54.3,5.43,3,59.0,8,2,0,15055.0,0,5.9,1,0,0,Male,EWS,Hostel,0
STU1708,46.8,53.7,77.3,7.73,1,66.4,7,5,0,10254.0,0,2.2,0,0,0,Female,General,Day Scholar,0
STU1709,100.0,88.1,61.4,6.14,1,52.7,3,5,0,7981.0,0,6.1,0,0,0,Female,SC,Day Scholar,0
STU1710,81.2,45.3,52.3,5.23,5,41.1,3,6,0,57907.0,1,9.8,0,1,47,Female,OBC,Day Scholar,1
STU1711,76.5,87.6,71.5,7.15,3,61.0,8,4,1,13753.0,1,0.5,0,0,0,Male,SC,Day Scholar,1
STU1712,69.8,69.0,68.6,6.86,3,87.5,5,5,0,72170.0,0,12.8,0,0,0,Female,SC,Hostel,0
STU1713,84.0,34.8,67.7,6.77,2,79.7,6,2,0,9928.0,0,16.3,0,0,0,Male,General,Hostel,0
STU1714,77.4,66.6,63.3,6.33,2,49.9,9,6,1,6470.0,0,23.6,0,0,0,Female,General,Hostel,0
STU1715,94.5,22.2,61.4,6.14,1,66.9,4,0,0,39135.0,1,1.3,0,0,0,Male,General,Hostel,0
STU1716,79.7,71.3,100.0,10.0,1,88.8,5,5,0,11661.0,1,0.0,0,1,49,Female,OBC,Hostel,0
STU1717,80.3,75.9,80.9,8.09,0,66.0,6,3,0,19601.0,0,0.9,0,0,0,Female,ST,Day Scholar,0
STU1718,72.5,49.3,73.6,7.36,3,46.6,7,2,1,7995.0,1,30.9,0,0,0,Male,General,Hostel,0
STU1719,77.1,62.2,63.8,6.38,1,100.0,3,8,1,17626.0,1,17.4,0,0,0,Male,OBC,Hostel,1
STU1720,82.6,95.2,78.1,7.81,1,71.7,4,4,1,7919.0,0,21.7,0,0,0,Male,ST,Day Scholar,0
STU1721,52.3,50.9,70.3,7.03,1,51.7,4,6,1,17252.0,0,8.7,0,0,0,Female,EWS,Hostel,0
STU1722,57.8,40.9,62.4,6.24,0,78.4,1,4,1,13570.0,1,9.0,0,1,46,Female,OBC,Day Scholar,0
STU1723,89.1,86.7,57.1,5.71,1,73.3,5,2,1,20706.0,1,4.3,0,0,0,Male,SC,Day Scholar,0
STU1724,80.6,95.3,60.7,6.07,0,44.2,4,7,0,26250.0,0,22.2,1,0,0,Female,General,Day Scholar,0
STU1725,75.2,60.1,11.3,1.13,3,76.9,1,5,0,20840.0,0,21.2,0,1,33,Male,General,Hostel,0
STU1726,78.3,78.2,65.4,6.54,3,94.7,3,2,1,23638.0,1,6.0,0,1,55,Male,General,Hostel,0
STU1727,83.2,84.1,54.2,5.42,3,70.3,7,5,1,16892.0,0,4.8,0,0,0,Male,OBC,Day Scholar,0
STU1728,69.9,46.6,87.5,8.75,0,33.8,0,13,0,13888.0,1,16.1,1,0,0,Male,OBC,Hostel,0
STU1729,66.3,51.3,62.3,6.23,0,81.8,9,2,0,23910.0,0,0.3,0,0,0,Female,General,Day Scholar,0
STU1730,80.9,82.2,43.0,4.3,0,87.1,5,3,1,16867.0,0,23.6,1,1,44,Female,General,Day Scholar,0
STU1731,63.3,90.3,61.2,6.12,1,63.3,4,4,0,17258.0,0,7.1,1,0,0,Male,General,Day Scholar,1
STU1732,84.1,70.1,45.3,4.53,0,63.4,0,6,0,22894.0,1,7.0,0,0,0,Female,General,Day Scholar,0
STU1733,52.5,44.2,69.6,6.96,0,100.0,6,6,0,9702.0,1,13.3,0,0,0,Female,EWS,Hostel,0
STU1734,93.4,95.8,66.7,6.67,0,61.8,6,1,0,42522.0,1,12.5,0,0,0,Male,EWS,Day Scholar,0
STU1735,85.1,50.4,77.3,7.73,0,52.6,2,2,0,15528.0,0,3.7,0,0,0,Male,General,Day Scholar,0
STU1736,81.8,54.0,49.3,4.93,2,75.5,3,4,1,19429.0,1,34.4,0,0,0,Female,General,Day Scholar,0
STU1737,92.7,66.2,62.5,6.25,1,86.5,5,3,0,17558.0,1,51.5,1,0,0,Female,ST,Hostel,0
STU1738,100.0,88.0,40.2,4.02,0,85.6,7,5,1,26679.0,0,9.0,0,1,40,Male,General,Day Scholar,0
STU1739,93.2,75.4,73.2,7.32,3,25.6,5,6,1,22104.0,1,9.9,0,0,0,Male,EWS,Day Scholar,0
STU1740,50.4,67.5,70.3,7.03,0,61.8,5,5,1,17502.0,1,9.7,0,0,0,Female,General,Day Scholar,0
STU1741,58.8,68.3,69.9,6.99,3,98.1,6,4,1,43013.0,1,8.0,0,1,49,Male,OBC,Day Scholar,0
STU1742,68.6,60.8,62.0,6.2,3,81.5,3,4,0,5000.0,1,34.8,0,0,0,Female,SC,Hostel,0
STU1743,78.4,70.0,68.6,6.86,3,50.3,5,3,0,38010.0,1,3.4,1,0,0,Male,General,Day Scholar,1
STU1744,85.8,14.5,87.7,8.77,2,99.8,4,5,1,31324.0,1,1.4,0,0,0,Male,General,Day Scholar,0
STU1745,67.1,54.7,57.4,5.74,2,94.3,3,6,0,5994.0,0,31.8,0,1,40,Male,SC,Day Scholar,1
STU1746,80.8,64.3,64.2,6.42,2,69.1,7,2,0,31495.0,1,2.9,0,1,32,Male,EWS,Hostel,0
STU1747,66.7,39.3,44.6,4.46,3,92.6,4,6,0,34033.0,0,16.6,1,0,0,Male,OBC,Hostel,0
STU1748,68.8,67.0,48.1,4.81,1,100.0,7,3,1,25262.0,1,2.7,1,0,0,Male,SC,Hostel,0
STU1749,56.9,56.3,63.6,6.36,1,53.9,6,3,1,7077.0,1,38.7,0,1,40,Female,EWS,Hostel,0
STU1750,64.2,91.6,79.7,7.97,2,86.1,4,4,1,27162.0,1,18.8,0,0,0,Male,General,Day Scholar,0
STU1751,57.7,88.3,57.9,5.79,0,100.0,4,1,1,33002.0,1,30.1,0,0,0,Female,General,Day Scholar,0
STU1752,63.4,51.6,58.2,5.82,2,88.1,3,4,1,12793.0,0,36.2,1,0,0,Female,General,Hostel,0
STU1753,93.8,57.3,55.5,5.55,3,59.9,5,0,0,23498.0,0,1.1,0,1,49,Female,General,Day Scholar,1
STU1754,63.8,58.7,53.4,5.34,1,79.8,4,3,0,14590.0,0,6.8,0,1,46,Male,SC,Hostel,0
STU1755,100.0,51.9,66.7,6.67,1,100.0,10,4,1,30676.0,0,12.5,0,1,48,Female,General,Hostel,1
STU1756,85.4,63.5,38.0,3.8,3,54.7,8,4,0,14941.0,1,19.5,0,1,55,Female,General,Day Scholar,1
STU1757,80.8,46.4,82.5,8.25,0,74.4,2,2,1,12733.0,1,3.3,0,1,50,Male,General,Day Scholar,1
STU1758,65.1,39.6,51.4,5.14,0,70.1,3,6,1,17614.0,0,29.5,0,0,0,Male,General,Day Scholar,1
STU1759,88.5,71.2,73.6,7.36,2,62.4,7,4,1,8063.0,0,3.0,0,0,0,Male,General,Day Scholar,0
STU1760,69.4,71.3,41.7,4.17,3,79.8,4,5,1,16595.0,0,24.1,0,1,44,Male,General,Hostel,0
STU1761,79.8,45.5,72.7,7.27,2,73.0,6,5,0,22410.0,1,8.6,0,0,0,Female,ST,Hostel,0
STU1762,100.0,76.1,72.8,7.28,0,87.9,4,3,0,30393.0,1,8.7,0,1,55,Female,SC,Day Scholar,0
STU1763,76.6,48.6,68.1,6.81,1,97.8,5,2,0,20939.0,0,5.6,1,1,42,Female,ST,Hostel,1
STU1764,95.2,64.6,46.1,4.61,1,49.5,5,5,0,7635.0,1,1.3,0,0,0,Male,ST,Day Scholar,0
STU1765,67.5,74.8,66.0,6.6,1,76.4,9,3,0,40593.0,0,5.1,0,0,0,Female,EWS,Hostel,0
STU1766,77.5,59.4,43.1,4.31,1,73.9,4,12,0,42689.0,1,6.7,1,0,0,Male,General,Day Scholar,0
STU1767,100.0,68.2,58.0,5.8,0,79.1,1,5,1,19294.0,0,7.8,1,0,0,Male,ST,Day Scholar,0
STU1768,68.6,50.7,78.5,7.85,1,74.7,4,2,0,11485.0,1,16.1,0,0,0,Female,OBC,Day Scholar,0
STU1769,100.0,56.5,74.7,7.47,1,55.4,6,4,0,13109.0,0,5.2,0,0,0,Male,General,Day Scholar,1
STU1770,88.6,56.3,62.2,6.22,3,100.0,3,5,0,15961.0,1,6.3,1,1,57,Male,OBC,Hostel,0
STU1771,69.6,46.6,46.4,4.64,0,100.0,4,6,0,21316.0,0,28.4,0,0,0,Female,General,Hostel,0
STU1772,87.5,56.8,72.3,7.23,0,85.9,10,1,0,15023.0,0,16.8,1,1,37,Female,General,Day Scholar,0
STU1773,92.6,32.1,62.3,6.23,0,87.0,9,3,0,10775.0,0,0.3,1,0,0,Male,General,Day Scholar,1
STU1774,87.3,51.2,24.9,2.49,0,77.6,6,6,1,33316.0,0,20.1,0,0,0,Female,OBC,Day Scholar,0
STU1775,54.4,54.9,74.5,7.45,1,94.4,7,6,0,21044.0,1,55.2,0,0,0,Male,SC,Hostel,1
STU1776,67.1,55.4,61.6,6.16,1,26.1,0,3,0,9591.0,0,33.7,0,0,0,Female,General,Day Scholar,0
STU1777,74.3,55.7,81.2,8.12,1,74.9,6,4,0,21478.0,1,21.7,1,0,0,Male,SC,Hostel,1
STU1778,76.9,58.9,44.5,4.45,0,63.5,2,2,0,19873.0,1,11.9,1,1,41,Female,General,Day Scholar,0
STU1779,87.3,68.6,11.2,1.12,1,77.9,3,3,1,11721.0,0,3.9,0,0,0,Female,General,Hostel,0
STU1780,80.7,75.7,66.5,6.65,0,96.9,13,3,1,36939.0,0,12.8,0,0,0,Male,General,Hostel,0
STU1781,58.0,48.3,66.7,6.67,2,75.4,5,3,1,19554.0,1,14.3,0,0,0,Female,ST,Hostel,1
STU1782,83.7,38.3,34.9,3.49,0,67.8,2,5,0,15836.0,0,4.0,1,1,47,Female,EWS,Day Scholar,0
STU1783,87.2,41.2,46.3,4.63,4,46.9,6,3,0,17153.0,0,3.5,1,0,0,Male,General,Day Scholar,0
STU1784,86.4,51.2,100.0,10.0,0,72.8,6,1,0,23537.0,1,6.1,0,0,0,Female,EWS,Hostel,0
STU1785,94.2,53.7,57.1,5.71,1,88.4,4,5,0,17269.0,0,12.3,0,0,0,Female,SC,Hostel,0
STU1786,90.5,46.1,73.7,7.37,2,58.2,8,4,0,17183.0,0,4.2,0,0,0,Male,General,Day Scholar,0
STU1787,84.9,36.7,51.6,5.16,4,34.9,10,3,1,34186.0,0,9.7,1,0,0,Male,OBC,Day Scholar,0
STU1788,76.9,51.8,28.6,2.86,0,100.0,9,3,0,7700.0,1,27.5,0,0,0,Male,SC,Day Scholar,0
STU1789,53.1,63.3,59.3,5.93,2,81.7,4,5,0,8511.0,0,4.2,1,0,0,Male,OBC,Hostel,1
STU1790,84.4,70.7,57.8,5.78,1,70.6,3,7,0,28744.0,1,40.6,0,0,0,Male,OBC,Day Scholar,1
STU1791,81.1,50.0,55.6,5.56,0,100.0,6,4,1,76842.0,0,7.7,0,0,0,Male,OBC,Hostel,1
STU1792,82.1,52.6,60.2,6.02,1,77.8,7,4,0,30513.0,0,1.3,0,0,0,Female,General,Hostel,0
STU1793,58.8,43.3,66.2,6.62,1,100.0,5,5,0,55189.0,1,0.7,1,0,0,Female,General,Hostel,0
STU1794,61.8,59.4,59.6,5.96,1,99.9,4,4,0,13896.0,0,5.0,0,0,0,Female,OBC,Day Scholar,0
STU1795,93.8,44.7,41.8,4.18,1,49.5,6,1,0,12305.0,0,3.6,0,0,0,Female,SC,Day Scholar,0
STU1796,77.4,70.3,69.8,6.98,0,84.2,5,1,0,23716.0,0,22.3,0,0,0,Male,SC,Hostel,0
STU1797,88.2,27.9,30.8,3.08,1,100.0,5,6,0,31958.0,1,16.1,1,1,45,Female,OBC,Day Scholar,0
STU1798,78.4,53.5,29.2,2.92,2,55.0,1,4,0,8210.0,0,25.9,0,0,0,Male,General,Hostel,0
STU1799,78.4,65.4,73.8,7.38,2,55.3,6,3,0,15868.0,1,10.7,0,1,44,Male,General,Hostel,0
STU1800,92.1,63.3,70.1,7.01,0,58.7,4,2,0,17744.0,0,6.9,0,0,0,Male,ST,Day Scholar,0
STU1801,70.3,100.0,61.1,6.11,2,92.8,4,7,1,12000.0,0,3.8,1,0,0,Male,OBC,Day Scholar,0
STU1802,79.4,66.3,39.7,3.97,1,80.7,2,2,0,12870.0,0,10.5,1,0,0,Male,OBC,Day Scholar,0
STU1803,71.1,41.9,50.7,5.07,2,36.3,5,3,0,29907.0,1,11.5,0,0,0,Male,General,Day Scholar,0
STU1804,71.5,58.3,57.8,5.78,1,81.8,4,3,0,23904.0,1,6.0,1,0,0,Female,General,Day Scholar,1
STU1805,73.4,28.0,36.5,3.65,0,70.0,9,3,1,29117.0,1,33.1,0,0,0,Male,General,Hostel,0
STU1806,81.3,58.5,50.2,5.02,2,72.8,4,5,0,22073.0,0,12.3,0,0,0,Male,SC,Hostel,0
STU1807,70.8,45.0,72.4,7.24,2,58.3,0,3,0,10679.0,0,21.8,1,0,0,Female,OBC,Hostel,1
STU1808,96.8,76.5,84.8,8.48,2,82.0,11,4,1,23245.0,1,11.6,0,0,0,Male,OBC,Day Scholar,0
STU1809,64.6,50.1,55.3,5.53,5,96.0,8,4,0,10186.0,1,4.6,1,0,0,Female,ST,Day Scholar,0
STU1810,75.2,57.9,74.1,7.41,2,62.2,7,7,0,14957.0,1,16.0,0,1,55,Male,General,Hostel,0
STU1811,71.4,48.6,31.4,3.14,0,41.4,6,4,0,9684.0,0,3.1,0,0,0,Male,General,Day Scholar,1
STU1812,99.7,91.3,72.6,7.26,2,68.9,3,0,0,12500.0,1,10.9,0,0,0,Male,General,Day Scholar,0
STU1813,80.9,54.2,49.1,4.91,3,90.1,5,5,1,19040.0,0,6.2,0,1,42,Male,OBC,Day Scholar,0
STU1814,93.5,93.0,66.9,6.69,1,66.6,6,5,0,13705.0,0,1.9,0,0,0,Male,ST,Day Scholar,0
STU1815,55.7,74.7,58.0,5.8,0,45.0,3,3,0,10616.0,1,6.4,0,1,40,Male,ST,Hostel,0
STU1816,82.0,68.7,83.1,8.31,1,90.3,5,5,1,35692.0,1,4.5,0,0,0,Female,OBC,Day Scholar,0
STU1817,91.3,66.6,48.0,4.8,3,100.0,8,5,1,16785.0,0,1.4,1,0,0,Male,OBC,Hostel,0
STU1818,79.2,67.1,72.0,7.2,0,75.4,6,5,0,13138.0,1,20.8,0,0,0,Male,ST,Day Scholar,0
STU1819,94.0,25.3,57.5,5.75,0,42.9,7,4,1,9420.0,0,8.3,1,0,0,Female,OBC,Day Scholar,0
STU1820,70.2,55.0,59.5,5.95,1,68.6,4,2,1,5865.0,0,5.1,0,0,0,Female,General,Day Scholar,0
STU1821,99.1,75.2,59.1,5.91,0,78.0,3,1,1,15784.0,1,8.4,0,0,0,Male,SC,Hostel,0
STU1822,100.0,59.1,48.5,4.85,1,58.8,8,1,0,7888.0,0,16.9,0,0,0,Male,SC,Day Scholar,0
STU1823,72.6,34.7,61.8,6.18,1,86.7,1,5,0,27646.0,0,0.2,0,0,0,Male,OBC,Day Scholar,0
STU1824,71.3,59.1,61.0,6.1,0,56.9,5,2,0,18356.0,0,9.5,1,0,0,Female,General,Day Scholar,0
STU1825,99.8,90.7,65.9,6.59,0,75.5,6,1,0,45937.0,0,7.8,1,1,43,Female,General,Day Scholar,0
STU1826,100.0,82.4,63.4,6.34,1,70.4,5,3,0,20616.0,0,26.8,0,0,0,Female,OBC,Hostel,0
STU1827,70.2,58.9,74.8,7.48,3,87.3,5,3,0,11661.0,1,9.7,0,1,49,Female,General,Hostel,0
STU1828,71.7,77.1,76.8,7.68,1,74.7,5,4,0,5837.0,1,1.8,0,0,0,Male,OBC,Day Scholar,0
STU1829,73.8,53.4,45.2,4.52,2,71.1,5,6,0,29259.0,0,5.9,1,0,0,Male,General,Day Scholar,0
STU1830,57.8,29.3,75.9,7.59,1,58.9,6,8,0,8272.0,1,11.6,1,0,0,Female,OBC,Hostel,0
STU1831,64.2,43.4,43.0,4.3,0,75.7,5,3,0,14117.0,1,0.6,0,1,39,Male,General,Hostel,0
STU1832,62.9,88.1,71.4,7.14,0,69.8,5,5,1,49240.0,1,25.9,0,1,38,Female,EWS,Day Scholar,1
STU1833,66.5,55.1,71.9,7.19,1,57.6,8,4,1,26019.0,0,0.8,0,0,0,Male,General,Day Scholar,1
STU1834,77.5,55.6,31.4,3.14,0,78.2,3,6,1,22786.0,0,0.4,1,0,0,Male,OBC,Hostel,0
STU1835,81.5,54.6,63.5,6.35,1,82.3,5,7,0,31780.0,1,0.0,1,0,0,Female,General,Day Scholar,0
STU1836,100.0,94.3,54.5,5.45,1,68.2,3,9,1,31077.0,0,13.8,1,0,0,Female,General,Day Scholar,1
STU1837,63.0,89.3,49.9,4.99,0,93.6,3,2,1,46563.0,0,7.3,0,0,0,Female,OBC,Day Scholar,0
STU1838,92.8,99.9,83.6,8.36,1,80.3,7,4,1,12565.0,1,1.3,0,1,56,Female,General,Day Scholar,0
STU1839,74.8,57.1,51.5,5.15,1,49.3,4,5,1,14386.0,0,23.3,0,0,0,Male,OBC,Hostel,0
STU1840,77.3,65.3,49.1,4.91,1,100.0,4,1,0,10369.0,1,2.7,0,1,54,Female,General,Day Scholar,1
STU1841,88.1,32.7,63.2,6.32,2,90.3,2,4,0,17683.0,1,4.7,0,0,0,Female,OBC,Day Scholar,1
STU1842,61.2,86.6,73.0,7.3,1,95.0,6,6,1,16658.0,1,2.3,1,1,48,Male,SC,Hostel,1
STU1843,83.7,39.0,59.7,5.97,1,83.0,3,2,1,6292.0,1,31.4,0,0,0,Female,EWS,Day Scholar,0
STU1844,80.5,63.9,80.7,8.07,1,28.2,7,3,1,12181.0,0,17.0,0,0,0,Female,OBC,Day Scholar,1
STU1845,85.4,40.2,70.5,7.05,2,96.9,7,3,0,42765.0,1,15.4,1,0,0,Female,SC,Hostel,0
STU1846,82.3,49.4,27.1,2.71,2,76.2,8,5,0,20880.0,1,0.5,1,0,0,Male,SC,Hostel,1
STU1847,100.0,44.9,53.5,5.35,0,82.1,6,4,0,27701.0,0,8.9,0,0,0,Female,General,Hostel,0
STU1848,68.4,49.1,53.0,5.3,3,85.8,7,2,1,16775.0,1,10.3,1,1,57,Male,ST,Day Scholar,0
STU1849,70.0,50.3,69.7,6.97,0,100.0,4,6,1,5812.0,1,5.8,1,0,0,Male,OBC,Hostel,0
STU1850,68.7,50.1,20.0,2.0,1,64.1,7,7,0,16694.0,1,4.7,0,0,0,Female,General,Hostel,0
STU1851,69.7,75.0,100.0,10.0,0,64.6,2,4,1,33692.0,1,22.9,0,0,0,Male,EWS,Day Scholar,0
STU1852,68.4,40.1,70.5,7.05,0,58.0,5,4,0,8854.0,0,0.3,1,1,41,Male,General,Day Scholar,0
STU1853,95.8,64.0,64.4,6.44,1,53.6,3,1,0,28232.0,0,11.8,1,0,0,Male,OBC,Hostel,0
STU1854,99.3,81.9,80.9,8.09,0,54.0,7,3,0,6496.0,0,6.0,0,1,42,Male,OBC,Day Scholar,0
STU1855,69.4,50.8,99.5,9.95,1,38.0,5,2,1,18254.0,0,13.2,0,0,0,Female,OBC,Day Scholar,0
STU1856,65.5,47.1,75.9,7.59,0,83.5,7,5,1,25002.0,0,2.6,1,1,45,Male,OBC,Hostel,0
STU1857,85.1,55.9,77.2,7.72,0,100.0,9,7,0,14954.0,1,3.3,1,0,0,Male,General,Day Scholar,1
